gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg,total_demand_kg,total_supply_kg
210,Current R&D,36.07853147,-79.40934103,0,0,73483.67054,0,0,32659.40913,0,0,0,0,0,0,0,106143.0797,0
211,Current R&D,36.09421479,-79.84421419,0,0,2730861.751,0,0,1213716.334,0,0,0,0,0,0,0,3944578.085,0
212,Current R&D,36.10600441,-95.90410457,166666666.7,90459701.24,7545300.444,0,0,3353466.864,0,64139440.04,0,0,0,0,221047222.1,332164575.3,221047222.1
213,Current R&D,36.12176242,-97.0719873,0,90459701.24,14991.81821,0,0,6663.030316,0,84402109.99,0,0,0,0,121063075.8,174883466.1,121063075.8
214,Current R&D,36.13247683,-115.165503,0,5212777.089,79770576.88,0,0,35453589.72,0,0,0,0,0,0,9571226.081,120436943.7,9571226.081
215,Current R&D,36.14146863,-86.6924717,0,25156976.03,3024272.284,45977011.49,0,1344121.015,0,0,0,0,0,0,3880226.79,75502380.82,3880226.79
216,Current R&D,36.14647828,-120.3545069,0,0,761.1153002,0,0,338.2734668,0,0,0,0,0,0,0,1099.388767,0
217,Current R&D,36.26760274,-94.17966558,0,0,484345.8515,0,0,215264.8229,0,0,0,0,0,0,0,699610.6743,0
218,Current R&D,36.29383428,-119.300912,0,0,6205940.448,0,0,2758195.755,0,0,0,0,0,0,0,8964136.202,0
219,Current R&D,36.32190786,-119.6942284,0,0,878460.1247,0,0,390426.7221,0,0,0,0,0,0,0,1268886.847,0
220,Current R&D,36.33887935,-82.34881371,0,0,105914.566,0,0,47073.14046,0,0,0,0,0,0,0,152987.7065,0
221,Current R&D,36.4018893,-97.89238882,170731707.3,45229850.62,30232.29885,0,0,13436.57727,0,0,0,0,0,0,226438617.8,216005226.8,226438617.8
222,Current R&D,36.44,-99.47,65040650.41,0,0,0,0,0,0,0,0,0,0,0,86262330.58,65040650.41,86262330.58
223,Current R&D,36.51951416,-82.54635566,9146341.463,25156976.03,118765.3582,0,0,52784.60365,0,0,0,0,0,0,25064729.54,34474867.45,25064729.54
224,Current R&D,36.56643583,-119.6082291,0,0,734734.0214,0,0,326548.454,0,0,0,0,0,0,0,1061282.475,0
225,Current R&D,36.57500962,-119.4254397,0,0,481528.809,0,0,214012.804,0,0,0,0,0,0,0,695541.6131,0
226,Current R&D,36.575269,-87.35247955,0,25156976.03,107162.2867,45977011.49,0,47627.68298,0,0,0,0,0,0,0,71288777.49,0
227,Current R&D,36.60323448,-82.15150296,0,0,12799.31794,0,0,5688.585751,0,0,0,0,0,0,0,18487.90369,0
228,Current R&D,36.6092328,-79.41193778,0,0,84816.16332,0,0,37696.07259,0,0,0,0,0,0,0,122512.2359,0
229,Current R&D,36.6129838,-121.8620216,0,0,3284799.994,0,0,1459911.108,0,0,0,0,0,0,0,4744711.102,0
230,Current R&D,36.69561831,-79.89786732,0,0,30865.45906,0,0,13717.9818,0,0,0,0,0,0,0,44583.44086,0
231,Current R&D,36.70498007,-121.6632649,0,0,4741117.662,0,0,2107163.405,0,0,0,0,0,0,0,6848281.067,0
232,Current R&D,36.74633716,-95.95456103,61991869.92,135689551.9,8309.976154,0,0,3693.322735,0,48152732.76,0,0,0,0,139128776.7,245846157.8,139128776.7
233,Current R&D,36.74728807,-108.1589588,0,5645891.043,317133.9197,0,0,140948.4088,0,0,0,0,0,0,0,6103973.372,0
234,Current R&D,36.74859963,-101.498854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Current R&D,36.78812898,-119.7631528,0,0,28784751.16,0,0,12793222.74,0,0,0,0,0,0,0,41577973.89,0
236,Current R&D,36.8426435,-121.3931806,0,0,926679.212,0,0,411857.4276,0,0,0,0,0,0,0,1338536.64,0
237,Current R&D,36.9052118,-76.30620706,0,0,49418524.67,0,0,21963788.74,0,0,0,0,0,0,0,71382313.41,0
238,Current R&D,36.93835208,-121.7725478,0,0,1586828.666,0,0,705257.1849,0,0,0,0,0,0,0,2292085.851,0
239,Current R&D,36.97145507,-120.0633552,0,0,2557706.461,0,0,1136758.427,0,0,0,0,0,0,0,3694464.887,0
240,Current R&D,37.01389217,-122.0036696,0,0,11619650.63,0,0,5164289.171,0,0,0,0,0,0,0,16783939.81,0
241,Current R&D,37.04738392,-84.08904421,0,52781235.53,65356.00968,0,0,29047.11541,0,2426897.731,0,0,0,0,0,55302536.38,0
242,Current R&D,37.05365031,-88.6243339,0,0,13097.69797,0,0,5821.199096,0,0,0,0,0,0,0,18918.89706,0
243,Current R&D,37.06287363,-91.30485707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Current R&D,37.06332505,-120.8421122,0,0,283.827021,0,0,126.1453427,0,0,0,0,0,0,0,409.9723637,0
245,Current R&D,37.08155247,-121.610706,0,0,3822563.583,0,0,1698917.148,0,0,0,0,0,0,0,5521480.73,0
246,Current R&D,37.1007914,-94.49858559,0,0,17216.4985,0,0,7651.777111,0,0,0,0,0,0,0,24868.27561,0
247,Current R&D,37.10534645,-113.5682455,0,0,1869047.693,0,0,830687.8635,0,0,0,0,0,0,0,2699735.556,0
248,Current R&D,37.15260297,-93.28762012,0,0,432124.4513,0,0,192055.3117,0,0,0,0,0,0,0,624179.763,0
249,Current R&D,37.17067711,-80.45370044,0,0,39288.16861,0,0,17461.40827,0,0,0,0,0,0,0,56749.57688,0
250,Current R&D,37.25354042,-121.0034213,0,0,299.3266901,0,0,133.0340845,0,0,0,0,0,0,0,432.3607746,0
251,Current R&D,37.28992588,-79.97754038,0,0,449816.2833,0,0,199918.3481,0,0,0,0,0,0,0,649734.6314,0
252,Current R&D,37.30826497,-81.18582306,0,0,44549.96548,0,0,19799.98466,0,0,0,0,0,0,0,64349.95014,0
253,Current R&D,37.32985403,-121.9437677,0,0,103715688.1,0,0,46095861.36,0,0,0,0,0,0,0,149811549.4,0
254,Current R&D,37.33441569,-89.58139672,0,0,16179.99949,0,0,7191.110886,0,0,0,0,0,0,0,23371.11038,0
255,Current R&D,37.3348294,-120.5267784,0,0,2350557.74,0,0,1044692.329,0,0,0,0,0,0,0,3395250.069,0
256,Current R&D,37.38905006,-79.20713523,0,0,561943.6898,0,0,249752.751,0,0,0,0,0,0,0,811696.4408,0
257,Current R&D,37.47262902,-120.8164781,0,0,1944774.131,0,0,864344.0581,0,0,0,0,0,0,0,2809118.189,0
258,Current R&D,37.47839148,-77.48617312,84349593.5,152893096.2,17639840.96,0,0,7839929.317,0,0,0,0,0,0,111871460,262722459.9,111871460
259,Current R&D,37.58530136,-82.88313216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Current R&D,37.66429906,-75.72664197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Current R&D,37.67352926,-120.966957,0,0,7554400.505,0,0,3357511.335,0,0,0,0,0,0,0,10911911.84,0
262,Current R&D,37.67934305,-97.32726405,0,196574727.7,4327617.647,0,0,1923385.621,0,58168501.18,0,0,0,0,163207512.4,260994232.1,163207512.4
263,Current R&D,37.6857894,-121.7560627,0,0,1907364.886,0,0,847717.7272,0,0,0,0,0,0,0,2755082.613,0
264,Current R&D,37.70224475,-113.0775745,0,6992991.886,75406.14663,0,0,33513.84295,0,0,0,0,0,0,1034727.144,7101911.876,1034727.144
265,Current R&D,37.72875919,-121.4327774,0,0,3253640.976,0,0,1446062.656,0,0,0,0,0,0,0,4699703.631,0
266,Current R&D,37.7351723,-122.2882621,0,6314605.517,148560344.5,0,0,66026819.77,0,0,0,0,0,0,1396881644,220901769.8,1396881644
267,Current R&D,37.7468407,-84.30567292,0,0,9913.632677,0,0,4406.058968,0,0,0,0,0,0,0,14319.69164,0
268,Current R&D,37.74819669,-89.06629296,0,0,7983.191661,0,0,3548.085182,0,0,0,0,0,0,0,11531.27684,0
269,Current R&D,37.76068343,-87.10083001,0,105562471.1,13756.5306,0,0,6114.013599,0,0,0,0,0,0,1862508.859,105582341.6,1862508.859
270,Current R&D,37.77880846,-85.91913999,0,0,64620.59586,0,0,28720.26483,0,0,0,0,0,0,0,93340.86069,0
271,Current R&D,37.78,-99.93,42682926.83,0,0,0,0,0,0,0,0,0,0,0,56609654.44,42682926.83,56609654.44
272,Current R&D,37.7878525,-121.2045269,0,0,2318123.016,0,0,1030276.896,0,0,0,0,0,0,0,3348399.912,0
273,Current R&D,37.82207373,-81.17122068,0,0,124944.0616,0,0,55530.69406,0,0,0,0,0,0,0,180474.7557,0
274,Current R&D,37.84002172,-90.48707798,0,0,10945.30668,0,0,4864.580745,0,0,0,0,0,0,0,15809.88742,0
275,Current R&D,37.85037549,-122.0082029,0,0,36069203.11,0,0,16030756.94,0,0,0,0,0,0,0,52099960.05,0
276,Current R&D,37.96232176,-121.2878436,0,0,9652046.716,0,0,4289798.541,0,0,0,0,0,0,0,13941845.26,0
277,Current R&D,37.97855894,-87.53792402,0,121614976.6,260843.3594,0,0,115930.382,0,11864833.35,0,0,0,0,6984408.221,133856583.7,6984408.221
278,Current R&D,37.9910797,-121.7824221,0,0,6936282.59,0,0,3082792.262,0,0,0,0,0,0,0,10019074.85,0
279,Current R&D,38.02308875,-84.49594153,0,0,2972110.043,0,0,1320937.797,0,0,0,0,0,0,0,4293047.839,0
280,Current R&D,38.05807989,-78.48368511,0,0,606922.2027,0,0,269743.2012,0,0,0,0,0,0,0,876665.4038,0
281,Current R&D,38.06693898,-97.91627821,0,294862091.5,18527.61598,0,0,8234.495989,0,37559131.56,0,0,0,0,276504961,332447985.2,276504961
282,Current R&D,38.11025702,-122.2112119,0,12629211.03,7240338.476,0,0,3217928.212,0,332138289.5,0,0,0,0,1742221828,355225767.2,1742221828
283,Current R&D,38.12005954,-78.99215265,0,0,170562.2433,0,0,75805.44146,0,0,0,0,0,0,0,246367.6848,0
284,Current R&D,38.13791933,-121.2760844,0,0,933756.0383,0,0,415002.6837,0,0,0,0,0,0,0,1348758.722,0
285,Current R&D,38.1828775,-84.86551762,0,0,15288.25067,0,0,6794.778074,0,0,0,0,0,0,0,22083.02874,0
286,Current R&D,38.194467,-95.742764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Current R&D,38.22902461,-84.55782834,0,0,10949.69305,0,0,4866.530242,0,0,0,0,0,0,0,15816.22329,0
288,Current R&D,38.22973177,-85.67411518,0,52781235.53,15282633.2,0,0,6792281.422,0,0,0,0,0,0,1862508.859,74856150.15,1862508.859
289,Current R&D,38.25043117,-122.6457298,0,0,2977034.159,0,0,1323126.293,0,0,0,0,0,0,0,4300160.451,0
290,Current R&D,38.26007356,-122.0339381,0,0,4423849.164,0,0,1966155.184,0,0,0,0,0,0,0,6390004.348,0
291,Current R&D,38.27823321,-104.6402997,0,0,644851.2096,0,0,286600.5376,0,0,0,0,0,0,0,931451.7473,0
292,Current R&D,38.27984426,-77.50160888,0,0,3433619.112,0,0,1526052.939,0,0,0,0,0,0,0,4959672.051,0
293,Current R&D,38.29543708,-122.2906586,0,0,2668782.067,0,0,1186125.363,0,0,0,0,0,0,0,3854907.43,0
294,Current R&D,38.29807353,-76.46284485,0,0,866799.2809,0,0,385244.1249,0,0,0,0,0,115552630.2,0,1252043.406,115552630.2
295,Current R&D,38.2982918,-122.4749362,0,0,1732865.13,0,0,770162.2798,0,0,0,0,0,0,0,2503027.409,0
296,Current R&D,38.36433502,-121.9677198,0,0,2504166.693,0,0,1112962.975,0,0,0,0,0,0,0,3617129.667,0
297,Current R&D,38.37611409,-81.70227293,0,14853494.25,189403.8419,0,0,84179.48527,0,0,0,0,0,0,29489723.6,15127077.58,29489723.6
298,Current R&D,38.37892834,-75.13102183,0,0,193902.755,0,0,86179.00222,0,0,0,0,0,0,0,280081.7572,0
299,Current R&D,38.42354172,-78.88691883,0,0,213379.4863,0,0,94835.32726,0,0,0,0,0,0,0,308214.8136,0
300,Current R&D,38.44053626,-75.59289594,0,0,879687.0596,0,0,390972.0265,0,0,0,0,0,0,0,1270659.086,0
301,Current R&D,38.44093845,-82.48227945,0,28056464.39,345620.0061,0,0,153608.8916,0,112484783.7,0,0,0,0,87951807.23,141040477,87951807.23
302,Current R&D,38.44286786,-122.7415819,0,0,21966168.75,0,0,9762741.667,0,0,0,0,0,0,0,31728910.42,0
303,Current R&D,38.55453781,-121.7397747,0,0,2537883.25,0,0,1127948.111,0,0,0,0,0,0,0,3665831.362,0
304,Current R&D,38.57703207,-92.20345233,0,0,24979.93307,0,0,11102.19248,0,0,0,0,0,0,0,36082.12555,0
305,Current R&D,38.61174081,-76.98582053,0,0,1969048.699,0,0,875132.755,0,0,0,0,0,0,0,2844181.454,0
306,Current R&D,38.621486,-115.617898,0,0,0,0,0,0,0,1926109.311,0,0,0,0,0,1926109.311,0
307,Current R&D,38.63088594,-90.34245531,0,236096021.6,41066064.58,0,0,18251584.26,0,0,0,0,0,0,3880226.79,295413670.5,3880226.79
308,Current R&D,38.63899674,-121.3278234,0,6314605.517,60081934.39,0,0,26703081.95,0,0,0,0,0,0,5949681.077,93099621.86,5949681.077
309,Current R&D,38.67347567,-121.7619463,0,0,606043.9877,0,0,269352.8834,0,0,0,0,0,0,0,875396.8711,0
310,Current R&D,38.7409987,-82.92741907,0,0,13595.73796,0,0,6042.550204,0,0,0,0,0,0,0,19638.28816,0
311,Current R&D,38.76571494,-101.0293485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Current R&D,38.81464221,-97.61206099,0,98287363.83,21533.44303,0,0,9570.419125,0,0,0,0,0,0,310418.1432,98318467.7,310418.1432
313,Current R&D,38.87167489,-104.7743588,0,0,9547472.251,0,0,4243321.001,0,0,0,0,0,0,0,13790793.25,0
314,Current R&D,38.89651017,-77.18950287,0,0,166378220.5,0,0,73945875.77,0,0,0,0,0,0,0,240324096.2,0
315,Current R&D,38.89785959,-90.12501488,0,87021736.18,13272.71409,0,0,5898.98404,0,135983317.3,0,0,0,0,256094968.1,223024225.2,256094968.1
316,Current R&D,38.89938425,-94.3755258,0,0,256659.3656,0,0,114070.8292,0,0,0,0,0,0,0,370730.1948,0
317,Current R&D,38.92777623,-121.0833039,0,0,74837.88977,0,0,33261.28434,0,0,0,0,0,0,0,108099.1741,0
318,Current R&D,38.95587985,-92.32750625,0,0,187156.8377,0,0,83180.81674,0,0,0,0,0,0,0,270337.6544,0
319,Current R&D,38.95642764,-95.26030433,0,0,18353.00672,0,0,8156.891875,0,0,0,0,0,0,0,26509.89859,0
320,Current R&D,39.00560231,-74.88925815,0,0,427923.3371,0,0,190188.1498,0,0,0,0,0,0,0,618111.4869,0
321,Current R&D,39.04007402,-94.5961566,0,0,21533355.12,0,0,9570380.053,0,0,0,0,0,0,0,31103735.17,0
322,Current R&D,39.04267002,-95.69179814,0,0,224020.1551,0,0,99564.51337,0,0,0,0,0,0,0,323584.6684,0
323,Current R&D,39.05392411,-96.82539862,0,0,32483.15019,0,0,14436.95564,0,0,0,0,0,0,0,46920.10582,0
324,Current R&D,39.08931801,-108.5626165,0,0,2327178.35,0,0,1034301.489,0,0,0,0,0,0,0,3361479.839,0
325,Current R&D,39.1008509,-111.9321822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Current R&D,39.12334249,-121.606948,0,0,3310598.224,0,0,1471376.989,0,0,0,0,0,0,0,4781975.213,0
327,Current R&D,39.14468238,-75.54434658,0,5345884.231,2201181.179,0,0,978302.7461,0,0,0,0,0,0,0,8525368.156,0
328,Current R&D,39.15424599,-119.753896,0,0,1297892.093,0,0,576840.9303,0,0,0,0,0,0,0,1874733.024,0
329,Current R&D,39.15886606,-78.15963841,0,0,893895.4276,0,0,397286.8567,0,0,0,0,0,0,0,1291182.284,0
330,Current R&D,39.16249558,-86.5480123,0,0,101041.8963,0,0,44907.50946,0,0,0,0,0,0,0,145949.4058,0
331,Current R&D,39.18625073,-84.46209094,0,14028232.19,25400741.63,0,0,11289218.5,0,0,0,0,0,0,5949681.077,50718192.32,5949681.077
332,Current R&D,39.19454819,-96.5903308,0,0,17838.98845,0,0,7928.43931,0,0,0,0,0,0,0,25767.42776,0
333,Current R&D,39.19996619,-121.042181,0,0,692955.5581,0,0,307980.248,0,0,0,0,0,0,0,1000935.806,0
334,Current R&D,39.23262004,-85.92000875,0,40538325.52,15302.72568,0,0,6801.211415,0,0,0,0,0,0,1965981.573,40560429.46,1965981.573
335,Current R&D,39.2330649,-76.64679705,0,0,94414214.47,0,0,41961873.1,0,0,0,0,0,0,0,136376087.6,0
336,Current R&D,39.26441854,-81.55259479,0,0,73753.66792,0,0,32779.40797,0,0,0,0,0,0,0,106533.0759,0
337,Current R&D,39.28977399,-94.92073483,0,0,4527.09668,0,0,2012.042969,0,0,0,0,0,0,0,6539.139648,0
338,Current R&D,39.29647805,-80.31241785,0,0,48422.1255,0,0,21520.94466,0,0,0,0,0,0,0,69943.07016,0
339,Current R&D,39.33768789,-120.1739235,0,0,5957.557401,0,0,2647.803289,0,0,0,0,0,0,0,8605.36069,0
340,Current R&D,39.3460383,-83.00667586,0,0,24209.2818,0,0,10759.6808,0,0,0,0,0,0,0,34968.9626,0
341,Current R&D,39.37057779,-74.59101524,0,0,6096390.223,0,0,2709506.766,0,0,0,0,0,0,0,8805896.988,0
342,Current R&D,39.41565965,-77.40820251,0,0,1346632.749,0,0,598503.4439,0,0,0,0,0,0,0,1945136.193,0
343,Current R&D,39.44127753,-75.22379323,0,5766151.623,78227.46628,0,0,34767.76279,0,73269198.17,0,0,0,255623654.5,119510985.1,79148345.03,375134639.6
344,Current R&D,39.47032686,-80.1502196,0,0,48519.45956,0,0,21564.20425,0,0,0,0,0,0,0,70083.6638,0
345,Current R&D,39.47915827,-87.35342652,0,81076651.04,82073.5383,0,0,36477.12813,0,94379356.22,0,0,0,0,0,175574557.9,0
346,Current R&D,39.48251861,-75.02780046,0,0,159546.8455,0,0,70909.70912,0,0,0,0,0,0,0,230456.5547,0
347,Current R&D,39.48888814,-76.95900627,0,0,844828.6033,0,0,375479.3793,0,0,0,0,0,0,0,1220307.983,0
348,Current R&D,39.49938304,-121.5423692,0,0,687567.7178,0,0,305585.6524,0,0,0,0,0,0,0,993153.3702,0
349,Current R&D,39.51115924,-76.30331767,0,35720108.32,3450878.183,0,0,1533723.637,0,0,0,0,0,0,0,40704710.14,0
350,Current R&D,39.52540532,-84.3555768,0,14028232.19,13974.10843,0,0,6210.714856,0,0,0,0,0,0,2586817.86,14048417.02,2586817.86
351,Current R&D,39.53239408,-119.7972653,0,0,6055533.152,0,0,2691348.067,0,0,0,0,0,0,0,8746881.219,0
352,Current R&D,39.55226592,-77.84225273,0,0,2498994.526,0,0,1110664.234,0,0,0,0,0,0,0,3609658.759,0
353,Current R&D,39.59350915,-116.7788677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Current R&D,39.63996319,-79.92776353,0,0,79286.44229,0,0,35238.4188,0,0,0,0,0,0,0,114524.8611,0
355,Current R&D,39.64851205,-78.80570393,0,0,251409.3609,0,0,111737.4937,0,0,0,0,0,0,0,363146.8546,0
356,Current R&D,39.71006547,-104.9503094,0,67746035.46,89732899.98,0,0,39881288.88,0,42567015.76,0,0,0,0,67257264.35,239927240.1,67257264.35
357,Current R&D,39.72560692,-82.59684763,0,0,22033.06357,0,0,9792.472698,0,0,0,0,0,0,0,31825.53627,0
358,Current R&D,39.75065115,-121.8444552,0,0,1962591.649,0,0,872262.9552,0,0,0,0,0,0,0,2834854.604,0
359,Current R&D,39.75549259,-84.1688282,0,0,9685960.638,0,0,4304871.395,0,0,0,0,0,0,0,13990832.03,0
360,Current R&D,39.75680177,-94.8306913,0,236096021.6,16884.01173,0,0,7504.005211,0,0,0,0,0,0,6208362.863,236120409.6,6208362.863
361,Current R&D,39.77499785,-121.6029511,0,0,220971.4223,0,0,98209.52103,0,0,0,0,0,0,0,319180.9433,0
362,Current R&D,39.7854341,-89.64277076,0,43510868.09,1694953.992,0,0,753312.8853,0,0,0,0,0,0,2431608.788,45959134.97,2431608.788
363,Current R&D,39.81072634,-86.14564358,0,0,28784944.88,0,0,12793308.84,0,0,0,0,0,0,0,41578253.72,0
364,Current R&D,39.8173497,-77.03710611,0,0,545467.1585,0,0,242429.8482,0,0,0,0,0,0,0,787897.0067,0
365,Current R&D,39.83162441,-84.88927064,0,0,10397.01055,0,0,4620.893576,0,0,0,0,0,0,0,15017.90412,0
366,Current R&D,39.8450964,-88.935121,0,43510868.09,65725.8691,0,0,29211.49738,0,0,0,0,0,224986000,5587526.577,43605805.46,230573526.6
367,Current R&D,39.93045,-79.6836566,0,0,152211.6327,0,0,67649.61454,0,0,0,0,0,0,0,219861.2473,0
368,Current R&D,39.93401385,-77.64343014,0,0,428554.81,0,0,190468.8045,0,0,0,0,0,0,0,619023.6145,0
369,Current R&D,39.93610769,-91.37748154,0,43510868.09,27506.70854,0,0,12225.2038,0,0,0,0,0,0,2483345.145,43550600,2483345.145
370,Current R&D,39.93770523,-83.81225884,0,14028232.19,12371.75389,0,0,5498.557284,0,0,0,0,0,0,3880226.79,14046102.5,3880226.79
371,Current R&D,39.95397071,-82.01463461,0,0,26780.56991,0,0,11902.47552,0,0,0,0,0,0,0,38683.04543,0
372,Current R&D,39.95708188,-76.71629786,0,0,2135121.125,0,0,948942.7222,0,0,0,0,0,0,0,3084063.847,0
373,Current R&D,39.97364428,-75.29727721,0,42547965.24,206706407.6,0,0,91869514.47,0,308947933.4,0,0,0,0,57892983.7,650071820.7,57892983.7
374,Current R&D,39.99217696,-105.1032828,0,0,2724139.242,0,0,1210728.552,0,0,0,0,0,0,0,3934867.794,0
375,Current R&D,40.02129778,-82.96922957,0,0,29331383.5,0,0,13036170.44,0,0,0,0,0,0,0,42367553.94,0
376,Current R&D,40.02813216,-74.56216663,0,0,807094.1327,0,0,358708.5034,0,0,0,0,0,0,0,1165802.636,0
377,Current R&D,40.03016401,-105.2377919,0,0,2931881.984,0,0,1303058.66,0,0,0,0,0,0,0,4234940.643,0
378,Current R&D,40.03967627,-82.44734408,0,0,20408.60959,0,0,9070.493152,0,0,0,0,0,0,0,29479.10274,0
379,Current R&D,40.05406616,-80.72748376,0,14853494.25,87813.913,0,0,39028.40578,0,0,0,0,0,0,1293408.93,14980336.57,1293408.93
380,Current R&D,40.08975887,-85.67970521,0,0,62706.92407,0,0,27869.74403,0,0,0,0,0,0,0,90576.6681,0
381,Current R&D,40.09949081,-76.31242048,0,0,4386483.543,0,0,1949548.241,0,0,0,0,0,0,0,6336031.784,0
382,Current R&D,40.09960167,-88.24876806,0,87021736.18,1557843.971,0,0,692375.0983,0,0,0,0,0,0,0,89271955.25,0
383,Current R&D,40.11843442,-87.63269034,0,0,106575.3858,0,0,47366.83814,0,0,0,0,0,0,0,153942.2239,0
384,Current R&D,40.13913174,-79.88372655,0,0,40425.63514,0,0,17966.94895,0,0,0,0,0,0,0,58392.5841,0
385,Current R&D,40.17079394,-105.0999155,0,0,363595.5327,0,0,161598.0145,0,0,0,0,0,0,0,525193.5473,0
386,Current R&D,40.19778649,-85.40441217,0,0,30031.14483,0,0,13347.17548,0,0,0,0,0,0,0,43378.32031,0
387,Current R&D,40.22725545,-74.71922717,0,2883075.811,16291629.17,0,0,7240724.076,0,0,0,0,0,0,4966690.291,26415429.06,4966690.291
388,Current R&D,40.24666218,-76.8685722,0,0,9905004.541,0,0,4402224.241,0,0,0,0,0,0,0,14307228.78,0
389,Current R&D,40.26782176,-75.6472847,0,0,1233466.635,0,0,548207.3935,0,0,0,0,0,0,0,1781674.029,0
390,Current R&D,40.27589537,-111.7295092,0,0,8129772.183,0,0,3613232.081,0,0,0,0,0,0,0,11743004.26,0
391,Current R&D,40.28642924,-74.57995103,0,0,1589339.045,0,0,706372.9088,0,0,0,0,0,0,0,2295711.953,0
392,Current R&D,40.3008146,-78.89222086,0,0,253512.3511,0,0,112672.156,0,0,0,0,0,0,0,366184.5071,0
393,Current R&D,40.34918156,-76.40483895,0,0,654765.7461,0,0,291006.9983,0,0,0,0,0,0,0,945772.7444,0
394,Current R&D,40.36311189,-75.9493692,0,0,6244684.145,0,0,2775415.176,0,0,0,0,0,0,0,9020099.321,0
395,Current R&D,40.37673,-80.61897797,0,14028232.19,29234.19536,0,0,12992.97571,0,0,0,0,0,0,2793763.288,14070459.36,2793763.288
396,Current R&D,40.397779,-95.658046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Current R&D,40.40571082,-104.7333626,0,0,1943292.633,0,0,863685.6146,0,0,0,0,0,0,0,2806978.248,0
398,Current R&D,40.42698936,-86.88536657,0,40538325.52,579200.0706,0,0,257422.2536,0,0,0,0,0,0,54530120.48,41374947.85,54530120.48
399,Current R&D,40.45740886,-79.95063362,0,21273982.62,22226551.15,0,0,9878467.179,0,0,0,0,0,0,4966690.291,53379000.95,4966690.291
400,Current R&D,40.46601918,-86.14401175,0,0,67830.08962,0,0,30146.7065,0,0,0,0,0,0,0,97976.79612,0
401,Current R&D,40.48586982,-78.39236418,0,0,251353.4383,0,0,111712.6393,0,0,0,0,0,0,0,363066.0776,0
402,Current R&D,40.49266207,-81.44526386,0,0,24634.35698,0,0,10948.6031,0,0,0,0,0,0,0,35582.96009,0
403,Current R&D,40.49343745,-88.97887959,0,0,1090701.221,0,0,484756.0984,0,0,0,0,0,0,0,1575457.32,0
404,Current R&D,40.49876005,-105.058524,0,0,3365688.425,0,0,1495861.522,0,0,0,0,0,0,0,4861549.948,0
405,Current R&D,40.50380694,-110.3338202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Current R&D,40.53926945,-112.2994268,0,0,86724.08256,0,0,38544.03669,0,0,0,0,0,0,0,125268.1193,0
407,Current R&D,40.54391391,-85.66185015,0,0,18998.51608,0,0,8443.784926,0,0,0,0,0,0,0,27442.30101,0
408,Current R&D,40.57563028,-122.3613723,0,0,2655316.575,0,0,1180140.7,0,0,0,0,0,0,0,3835457.276,0
409,Current R&D,40.58011168,-83.11366575,0,0,18709.97583,0,0,8315.544813,0,0,0,0,0,0,0,27025.52064,0
410,Current R&D,40.63802168,-111.9269069,0,6992991.886,25193639.31,0,0,11197173.03,0,80549891.37,0,0,0,0,67257264.35,123933695.6,67257264.35
411,Current R&D,40.64450902,-80.57044741,0,28056464.39,15758.6205,0,0,7003.831333,0,8860102.829,0,0,0,386549234.4,10605953.22,36939329.67,397155187.7
412,Current R&D,40.64704127,-75.43406804,0,0,14444027.77,0,0,6419567.899,0,0,0,0,0,0,0,20863595.67,0
413,Current R&D,40.6594457,-76.20101201,0,0,124860.7444,0,0,55493.66418,0,0,0,0,0,0,0,180354.4086,0
414,Current R&D,40.70114555,-89.58579417,0,43510868.09,1144510.007,0,0,508671.1143,0,0,0,0,0,0,9933380.581,45164049.21,9933380.581
415,Current R&D,40.7067798,-99.07246655,0,0,45389.07056,0,0,20172.92025,0,0,0,0,0,0,0,65561.99081,0
416,Current R&D,40.71580874,-73.96816066,0,35840674.2,589784141.5,0,0,262126285.1,0,98770885.45,0,0,0,0,80450035.44,986521986.3,80450035.44
417,Current R&D,40.74071311,-84.12044482,107723577.2,42084696.58,33341.73036,0,0,14818.54683,0,71266044.49,0,0,0,0,275834423,221122478.6,275834423
