Year,Scenario,"Biomass Price",Resource,State,County,"USDA Region","County Fips Code",Production,"Production Unit","Production Density","Harvested Acres",Yield,"Yield Unit","Land Area","Resource Category","Resource Form","Resource Type","Land Source",Class,Section,"Forest Region","Diameter Class","Operation Type",Owner,"supply Class",Version
2030,"2% yield inc.",60,Switchgrass,Missouri,"Vernon County","Corn Belt",29217,106625,dt,129.02,13918,7.66,dt/ac,826.40002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Missouri,"Warren County","Corn Belt",29219,35668,dt,83.22,4524,7.88,dt/ac,428.60001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,Montana,"Wibaux County",Mountain,30109,9406,dt,10.58,4461,2.11,dt/ac,889.26001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Atlantic County","North East",34001,1686,dt,3.03,238,7.08,dt/ac,555.70001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Atlantic County","North East",34001,40,dt,0.07,7,5.51,dt/ac,555.70001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Burlington County","North East",34005,25058,dt,31.38,3463,7.24,dt/ac,798.58002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Camden County","North East",34007,1064,dt,4.81,146,7.27,dt/ac,221.25999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Camden County","North East",34007,10,dt,0.05,2,5.76,dt/ac,221.25999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Cape May County","North East",34009,530,dt,2.11,78,6.82,dt/ac,251.42,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Cape May County","North East",34009,29,dt,0.11,5,5.27,dt/ac,251.42,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Cumberland County","North East",34011,17690,dt,36.57,2305,7.68,dt/ac,483.70001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Cumberland County","North East",34011,192,dt,0.4,32,5.93,dt/ac,483.70001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Gloucester County","North East",34015,14358,dt,44.59,1852,7.75,dt/ac,322.01001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Gloucester County","North East",34015,290,dt,0.9,49,5.91,dt/ac,322.01001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Middlesex County","North East",34023,181,dt,0.59,30,5.95,dt/ac,308.91,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Monmouth County","North East",34025,321,dt,0.68,57,5.64,dt/ac,468.79001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Ocean County","North East",34029,992,dt,1.58,138,7.19,dt/ac,628.78003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Passaic County","North East",34031,52,dt,0.28,13,3.96,dt/ac,184.59,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Salem County","North East",34033,35142,dt,105.88,4763,7.38,dt/ac,331.89999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Salem County","North East",34033,817,dt,2.46,143,5.7,dt/ac,331.89999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Somerset County","North East",34035,2027,dt,6.72,261,7.76,dt/ac,301.81,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Sussex County","North East",34037,5173,dt,9.97,869,5.95,dt/ac,519.01001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Jersey","Union County","North East",34039,8,dt,0.08,1,6.6,dt/ac,102.85,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Curry County",Mountain,35009,64487,dt,45.9,26513,2.43,dt/ac,1404.8,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","De Baca County",Mountain,35011,212,dt,0.09,72,2.94,dt/ac,2322.6201,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Guadalupe County",Mountain,35019,887,dt,0.29,296,3,dt/ac,3030.48,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Harding County",Mountain,35021,2597,dt,1.22,1034,2.51,dt/ac,2125.4399,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Lea County",Mountain,35025,13533,dt,3.08,4394,3.08,dt/ac,4390.9302,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Lincoln County",Mountain,35027,40,dt,0.01,14,2.93,dt/ac,4831.0898,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Quay County",Mountain,35037,22442,dt,7.81,9480,2.37,dt/ac,2874.3501,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","Roosevelt County",Mountain,35041,45609,dt,18.64,19778,2.31,dt/ac,2447.4299,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"New Mexico","San Miguel County",Mountain,35047,2495,dt,0.53,851,2.93,dt/ac,4715.8198,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Anson County",Appalachian,37007,25907,dt,48.75,3761,6.89,dt/ac,531.45001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Anson County",Appalachian,37007,17512,dt,32.95,2688,6.52,dt/ac,531.45001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Beaufort County",Appalachian,37013,130184,dt,157.38,15176,8.58,dt/ac,827.19,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Beaufort County",Appalachian,37013,286,dt,0.35,43,6.63,dt/ac,827.19,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Bertie County",Appalachian,37015,42180,dt,60.32,7474,5.64,dt/ac,699.27002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Bertie County",Appalachian,37015,205,dt,0.29,32,6.41,dt/ac,699.27002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Bladen County",Appalachian,37017,36767,dt,42.05,6166,5.96,dt/ac,874.33002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Bladen County",Appalachian,37017,7588,dt,8.68,994,7.63,dt/ac,874.33002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Brunswick County",Appalachian,37019,15217,dt,17.97,2344,6.49,dt/ac,846.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Brunswick County",Appalachian,37019,6021,dt,7.11,715,8.42,dt/ac,846.96997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Cabarrus County",Appalachian,37025,367,dt,1.01,57,6.47,dt/ac,361.75,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Camden County",Appalachian,37029,42,dt,0.17,6,6.63,dt/ac,240.56,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Carteret County",Appalachian,37031,23909,dt,47.23,4498,5.32,dt/ac,506.25,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Carteret County",Appalachian,37031,102,dt,0.2,18,5.52,dt/ac,506.25,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Chatham County",Appalachian,37037,363,dt,0.53,55,6.61,dt/ac,682.19,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Chowan County",Appalachian,37041,14798,dt,85.8,2212,6.69,dt/ac,172.47,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Chowan County",Appalachian,37041,108,dt,0.63,16,6.65,dt/ac,172.47,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Cleveland County",Appalachian,37045,8435,dt,18.17,1486,5.68,dt/ac,464.25,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Columbus County",Appalachian,37047,70725,dt,75.46,11593,6.1,dt/ac,937.28998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Columbus County",Appalachian,37047,15977,dt,17.05,1952,8.19,dt/ac,937.28998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Craven County",Appalachian,37049,34403,dt,48.53,5669,6.07,dt/ac,708.96002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Craven County",Appalachian,37049,4120,dt,5.81,502,8.21,dt/ac,708.96002,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Cumberland County",Appalachian,37051,25595,dt,39.24,4522,5.66,dt/ac,652.31,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Cumberland County",Appalachian,37051,8835,dt,13.54,1172,7.54,dt/ac,652.31,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Currituck County",Appalachian,37053,30,dt,0.12,5,6.63,dt/ac,261.85001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Dare County",Appalachian,37055,3124,dt,8.15,413,7.55,dt/ac,383.42001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Duplin County",Appalachian,37061,106475,dt,130.45,17139,6.21,dt/ac,816.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Duplin County",Appalachian,37061,30600,dt,37.49,3665,8.35,dt/ac,816.21997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Edgecombe County",Appalachian,37065,51849,dt,102.6,9769,5.31,dt/ac,505.34,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Forsyth County",Appalachian,37067,2487,dt,6.09,648,3.84,dt/ac,408.14999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Franklin County",Appalachian,37069,24270,dt,49.36,4817,5.04,dt/ac,491.67999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Gates County",Appalachian,37073,32610,dt,95.79,4781,6.82,dt/ac,340.44,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Gates County",Appalachian,37073,107,dt,0.31,17,6.35,dt/ac,340.44,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Granville County",Appalachian,37077,4460,dt,8.39,687,6.49,dt/ac,531.57001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Greene County",Appalachian,37079,38549,dt,144.96,6607,5.83,dt/ac,265.92999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Greene County",Appalachian,37079,1934,dt,7.27,249,7.78,dt/ac,265.92999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Guilford County",Appalachian,37081,589,dt,0.91,157,3.75,dt/ac,645.70001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Guilford County",Appalachian,37081,31,dt,0.05,5,6.47,dt/ac,645.70001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Halifax County",Appalachian,37083,47917,dt,66.18,9276,5.17,dt/ac,724.09003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Harnett County",Appalachian,37085,31164,dt,52.38,5809,5.37,dt/ac,594.98999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Harnett County",Appalachian,37085,12504,dt,21.02,1783,7.01,dt/ac,594.98999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Hertford County",Appalachian,37091,22578,dt,63.95,4134,5.46,dt/ac,353.06,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Hertford County",Appalachian,37091,40,dt,0.11,7,6.2,dt/ac,353.06,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Hoke County",Appalachian,37093,19641,dt,50.27,3595,5.46,dt/ac,390.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Hoke County",Appalachian,37093,357,dt,0.91,59,6.02,dt/ac,390.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Hyde County",Appalachian,37095,51,dt,0.08,10,5.22,dt/ac,612.70001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Johnston County",Appalachian,37101,45180,dt,57.1,8366,5.4,dt/ac,791.29999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Johnston County",Appalachian,37101,24435,dt,30.88,3393,7.2,dt/ac,791.29999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Jones County",Appalachian,37103,32483,dt,69.01,5249,6.19,dt/ac,470.70999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Jones County",Appalachian,37103,3360,dt,7.14,426,7.88,dt/ac,470.70999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Lee County",Appalachian,37105,6530,dt,25.61,1275,5.12,dt/ac,254.96001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Lee County",Appalachian,37105,99,dt,0.39,14,7.14,dt/ac,254.96001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Lenoir County",Appalachian,37107,53456,dt,133.44,8871,6.03,dt/ac,400.59,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Lenoir County",Appalachian,37107,313,dt,0.78,46,6.86,dt/ac,400.59,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Lincoln County",Appalachian,37109,9141,dt,30.68,1592,5.74,dt/ac,297.94,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","McDowell County",Appalachian,37111,54,dt,0.12,13,4.13,dt/ac,440.60999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Martin County",Appalachian,37117,35319,dt,76.58,6085,5.8,dt/ac,461.22,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Martin County",Appalachian,37117,193,dt,0.42,29,6.56,dt/ac,461.22,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Mecklenburg County",Appalachian,37119,820,dt,1.57,160,5.12,dt/ac,523.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Montgomery County",Appalachian,37123,1213,dt,2.47,186,6.54,dt/ac,491.76001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Montgomery County",Appalachian,37123,32,dt,0.07,5,6.9,dt/ac,491.76001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Moore County",Appalachian,37125,8061,dt,11.55,1664,4.85,dt/ac,697.84003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Moore County",Appalachian,37125,19303,dt,27.66,2623,7.36,dt/ac,697.84003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Nash County",Appalachian,37127,24828,dt,45.94,4495,5.52,dt/ac,540.40997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Nash County",Appalachian,37127,13424,dt,24.84,2001,6.71,dt/ac,540.40997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","New Hanover County",Appalachian,37129,1403,dt,7.33,207,6.79,dt/ac,191.53,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Northampton County",Appalachian,37131,47713,dt,88.92,9106,5.24,dt/ac,536.59003,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Northampton County",Appalachian,37131,3499,dt,6.52,498,7.03,dt/ac,536.59003,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Onslow County",Appalachian,37133,23833,dt,31.25,3748,6.36,dt/ac,762.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Onslow County",Appalachian,37133,6530,dt,8.56,794,8.22,dt/ac,762.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pamlico County",Appalachian,37137,34714,dt,103.15,4341,8,dt/ac,336.54001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pamlico County",Appalachian,37137,36,dt,0.11,5,6.62,dt/ac,336.54001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pasquotank County",Appalachian,37139,71889,dt,316.86,8782,8.19,dt/ac,226.88,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pasquotank County",Appalachian,37139,121,dt,0.53,18,6.59,dt/ac,226.88,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pender County",Appalachian,37141,27851,dt,32.02,3985,6.99,dt/ac,869.78998,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pender County",Appalachian,37141,8482,dt,9.75,1055,8.04,dt/ac,869.78998,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Perquimans County",Appalachian,37143,72003,dt,291.4,8832,8.15,dt/ac,247.09,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Perquimans County",Appalachian,37143,906,dt,3.67,155,5.84,dt/ac,247.09,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Person County",Appalachian,37145,23040,dt,58.73,3854,5.98,dt/ac,392.32001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Person County",Appalachian,37145,39,dt,0.1,6,6.29,dt/ac,392.32001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pitt County",Appalachian,37147,70743,dt,108.51,12167,5.81,dt/ac,651.96997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Pitt County",Appalachian,37147,3444,dt,5.28,469,7.34,dt/ac,651.96997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Randolph County",Appalachian,37151,3029,dt,3.87,637,4.75,dt/ac,782.52002,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Richmond County",Appalachian,37153,8048,dt,16.99,1421,5.66,dt/ac,473.82001,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Richmond County",Appalachian,37153,5947,dt,12.55,922,6.45,dt/ac,473.82001,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Robeson County",Appalachian,37155,128831,dt,135.72,22791,5.65,dt/ac,949.21997,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Robeson County",Appalachian,37155,15026,dt,15.83,1973,7.62,dt/ac,949.21997,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Rockingham County",Appalachian,37157,1984,dt,3.51,521,3.81,dt/ac,565.54999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Sampson County",Appalachian,37163,105786,dt,111.97,18209,5.81,dt/ac,944.73999,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Sampson County",Appalachian,37163,16893,dt,17.88,2401,7.03,dt/ac,944.73999,Agriculture,Herbaceous,Energy,Pasture,HERB,PAGR,null,null,null,null,null,null
2030,"2% yield inc.",60,Switchgrass,"North Carolina","Scotland County",Appalachian,37165,17945,dt,56.28,3398,5.28,dt/ac,318.84,Agriculture,Herbaceous,Energy,Crop,HERB,PAGR,null,null,null,null,null,null
