gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg
246,Current R&D,37.1007914,-94.49858559,0,0,17216498.5,0,0,7651777.111,0,0,0,0,0,0,0
247,Current R&D,37.10534645,-113.5682455,0,0,1869047693,0,0,830687863.5,0,0,0,0,0,0,0
248,Current R&D,37.15260297,-93.28762012,0,0,432124451.3,0,0,192055311.7,0,0,0,0,0,0,0
249,Current R&D,37.17067711,-80.45370044,0,0,39288168.61,0,0,17461408.27,0,0,0,0,0,0,0
250,Current R&D,37.25354042,-121.0034213,0,0,299326.6901,0,0,133034.0845,0,0,0,0,0,0,0
251,Current R&D,37.28992588,-79.97754038,0,0,449816283.3,0,0,199918348.1,0,0,0,0,0,0,0
252,Current R&D,37.30826497,-81.18582306,0,0,44549965.48,0,0,19799984.66,0,0,0,0,0,0,0
253,Current R&D,37.32985403,-121.9437677,0,0,1.03716E+11,0,0,46095861361,0,0,0,0,0,0,0
254,Current R&D,37.33441569,-89.58139672,0,0,16179999.49,0,0,7191110.886,0,0,0,0,0,0,0
255,Current R&D,37.3348294,-120.5267784,0,0,2350557740,0,0,1044692329,0,0,0,0,0,0,0
256,Current R&D,37.38905006,-79.20713523,0,0,561943689.8,0,0,249752751,0,0,0,0,0,0,0
257,Current R&D,37.47262902,-120.8164781,0,0,1944774131,0,0,864344058.1,0,0,0,0,0,0,0
258,Current R&D,37.47839148,-77.48617312,84349593496,1.52893E+11,17639840964,0,0,7839929317,0,0,0,0,0,0,1.11871E+11
259,Current R&D,37.58530136,-82.88313216,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Current R&D,37.66429906,-75.72664197,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Current R&D,37.67352926,-120.966957,0,0,7554400505,0,0,3357511335,0,0,0,0,0,0,0
262,Current R&D,37.67934305,-97.32726405,0,1.96575E+11,4327617647,0,0,1923385621,0,58168501179,0,0,0,0,1.63208E+11
263,Current R&D,37.6857894,-121.7560627,0,0,1907364886,0,0,847717727.2,0,0,0,0,0,0,0
264,Current R&D,37.70224475,-113.0775745,0,6992991886,75406146.63,0,0,33513842.95,0,0,0,0,0,0,1034727144
265,Current R&D,37.72875919,-121.4327774,0,0,3253640976,0,0,1446062656,0,0,0,0,0,0,0
266,Current R&D,37.7351723,-122.2882621,0,6314605517,1.4856E+11,0,0,66026819773,0,0,0,0,0,0,1.39688E+12
267,Current R&D,37.7468407,-84.30567292,0,0,9913632.677,0,0,4406058.968,0,0,0,0,0,0,0
268,Current R&D,37.74819669,-89.06629296,0,0,7983191.661,0,0,3548085.182,0,0,0,0,0,0,0
269,Current R&D,37.76068343,-87.10083001,0,1.05562E+11,13756530.6,0,0,6114013.599,0,0,0,0,0,0,1862508859
270,Current R&D,37.77880846,-85.91913999,0,0,64620595.86,0,0,28720264.83,0,0,0,0,0,0,0
271,Current R&D,37.78,-99.93,42682926829,0,0,0,0,0,0,0,0,0,0,0,56609654444
272,Current R&D,37.7878525,-121.2045269,0,0,2318123016,0,0,1030276896,0,0,0,0,0,0,0
273,Current R&D,37.82207373,-81.17122068,0,0,124944061.6,0,0,55530694.06,0,0,0,0,0,0,0
274,Current R&D,37.84002172,-90.48707798,0,0,10945306.68,0,0,4864580.745,0,0,0,0,0,0,0
275,Current R&D,37.85037549,-122.0082029,0,0,36069203110,0,0,16030756938,0,0,0,0,0,0,0
276,Current R&D,37.96232176,-121.2878436,0,0,9652046716,0,0,4289798541,0,0,0,0,0,0,0
277,Current R&D,37.97855894,-87.53792402,0,1.21615E+11,260843359.4,0,0,115930382,0,11864833353,0,0,0,0,6984408221
278,Current R&D,37.9910797,-121.7824221,0,0,6936282590,0,0,3082792262,0,0,0,0,0,0,0
279,Current R&D,38.02308875,-84.49594153,0,0,2972110043,0,0,1320937797,0,0,0,0,0,0,0
280,Current R&D,38.05807989,-78.48368511,0,0,606922202.7,0,0,269743201.2,0,0,0,0,0,0,0
281,Current R&D,38.06693898,-97.91627821,0,2.94862E+11,18527615.98,0,0,8234495.989,0,37559131556,0,0,0,0,2.76505E+11
282,Current R&D,38.11025702,-122.2112119,0,12629211034,7240338476,0,0,3217928212,0,3.32138E+11,0,0,0,0,1.74222E+12
283,Current R&D,38.12005954,-78.99215265,0,0,170562243.3,0,0,75805441.46,0,0,0,0,0,0,0
284,Current R&D,38.13791933,-121.2760844,0,0,933756038.3,0,0,415002683.7,0,0,0,0,0,0,0
285,Current R&D,38.1828775,-84.86551762,0,0,15288250.67,0,0,6794778.074,0,0,0,0,0,0,0
286,Current R&D,38.194467,-95.742764,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Current R&D,38.22902461,-84.55782834,0,0,10949693.05,0,0,4866530.242,0,0,0,0,0,0,0
288,Current R&D,38.22973177,-85.67411518,0,52781235527,15282633200,0,0,6792281422,0,0,0,0,0,0,1862508859
289,Current R&D,38.25043117,-122.6457298,0,0,2977034159,0,0,1323126293,0,0,0,0,0,0,0
290,Current R&D,38.26007356,-122.0339381,0,0,4423849164,0,0,1966155184,0,0,0,0,0,0,0
291,Current R&D,38.27823321,-104.6402997,0,0,644851209.6,0,0,286600537.6,0,0,0,0,0,0,0
292,Current R&D,38.27984426,-77.50160888,0,0,3433619112,0,0,1526052939,0,0,0,0,0,0,0
293,Current R&D,38.29543708,-122.2906586,0,0,2668782067,0,0,1186125363,0,0,0,0,0,0,0
294,Current R&D,38.29807353,-76.46284485,0,0,866799280.9,0,0,385244124.9,0,0,0,0,0,1.15553E+11,0
295,Current R&D,38.2982918,-122.4749362,0,0,1732865130,0,0,770162279.8,0,0,0,0,0,0,0
296,Current R&D,38.36433502,-121.9677198,0,0,2504166693,0,0,1112962975,0,0,0,0,0,0,0
297,Current R&D,38.37611409,-81.70227293,0,14853494255,189403841.9,0,0,84179485.27,0,0,0,0,0,0,29489723600
298,Current R&D,38.37892834,-75.13102183,0,0,193902755,0,0,86179002.22,0,0,0,0,0,0,0
299,Current R&D,38.42354172,-78.88691883,0,0,213379486.3,0,0,94835327.26,0,0,0,0,0,0,0
300,Current R&D,38.44053626,-75.59289594,0,0,879687059.6,0,0,390972026.5,0,0,0,0,0,0,0
301,Current R&D,38.44093845,-82.48227945,0,28056464387,345620006.1,0,0,153608891.6,0,1.12485E+11,0,0,0,0,87951807229
302,Current R&D,38.44286786,-122.7415819,0,0,21966168752,0,0,9762741667,0,0,0,0,0,0,0
303,Current R&D,38.55453781,-121.7397747,0,0,2537883250,0,0,1127948111,0,0,0,0,0,0,0
304,Current R&D,38.57703207,-92.20345233,0,0,24979933.07,0,0,11102192.48,0,0,0,0,0,0,0
305,Current R&D,38.61174081,-76.98582053,0,0,1969048699,0,0,875132755,0,0,0,0,0,0,0
306,Current R&D,38.621486,-115.617898,0,0,0,0,0,0,0,1926109311,0,0,0,0,0
307,Current R&D,38.63088594,-90.34245531,0,2.36096E+11,41066064583,0,0,18251584259,0,0,0,0,0,0,3880226790
308,Current R&D,38.63899674,-121.3278234,0,6314605517,60081934391,0,0,26703081952,0,0,0,0,0,0,5949681077
309,Current R&D,38.67347567,-121.7619463,0,0,606043987.7,0,0,269352883.4,0,0,0,0,0,0,0
310,Current R&D,38.7409987,-82.92741907,0,0,13595737.96,0,0,6042550.204,0,0,0,0,0,0,0
311,Current R&D,38.76571494,-101.0293485,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Current R&D,38.81464221,-97.61206099,0,98287363834,21533443.03,0,0,9570419.125,0,0,0,0,0,0,310418143.2
313,Current R&D,38.87167489,-104.7743588,0,0,9547472251,0,0,4243321001,0,0,0,0,0,0,0
314,Current R&D,38.89651017,-77.18950287,0,0,1.66378E+11,0,0,73945875769,0,0,0,0,0,0,0
315,Current R&D,38.89785959,-90.12501488,0,87021736179,13272714.09,0,0,5898984.04,0,1.35983E+11,0,0,0,0,2.56095E+11
316,Current R&D,38.89938425,-94.3755258,0,0,256659365.6,0,0,114070829.2,0,0,0,0,0,0,0
317,Current R&D,38.92777623,-121.0833039,0,0,74837889.77,0,0,33261284.34,0,0,0,0,0,0,0
318,Current R&D,38.95587985,-92.32750625,0,0,187156837.7,0,0,83180816.74,0,0,0,0,0,0,0
319,Current R&D,38.95642764,-95.26030433,0,0,18353006.72,0,0,8156891.875,0,0,0,0,0,0,0
320,Current R&D,39.00560231,-74.88925815,0,0,427923337.1,0,0,190188149.8,0,0,0,0,0,0,0
321,Current R&D,39.04007402,-94.5961566,0,0,21533355120,0,0,9570380053,0,0,0,0,0,0,0
322,Current R&D,39.04267002,-95.69179814,0,0,224020155.1,0,0,99564513.37,0,0,0,0,0,0,0
323,Current R&D,39.05392411,-96.82539862,0,0,32483150.19,0,0,14436955.64,0,0,0,0,0,0,0
324,Current R&D,39.08931801,-108.5626165,0,0,2327178350,0,0,1034301489,0,0,0,0,0,0,0
325,Current R&D,39.1008509,-111.9321822,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Current R&D,39.12334249,-121.606948,0,0,3310598224,0,0,1471376989,0,0,0,0,0,0,0
327,Current R&D,39.14468238,-75.54434658,0,5345884231,2201181179,0,0,978302746.1,0,0,0,0,0,0,0
328,Current R&D,39.15424599,-119.753896,0,0,1297892093,0,0,576840930.3,0,0,0,0,0,0,0
329,Current R&D,39.15886606,-78.15963841,0,0,893895427.6,0,0,397286856.7,0,0,0,0,0,0,0
330,Current R&D,39.16249558,-86.5480123,0,0,101041896.3,0,0,44907509.46,0,0,0,0,0,0,0
331,Current R&D,39.18625073,-84.46209094,0,14028232194,25400741625,0,0,11289218500,0,0,0,0,0,0,5949681077
332,Current R&D,39.19454819,-96.5903308,0,0,17838988.45,0,0,7928439.31,0,0,0,0,0,0,0
333,Current R&D,39.19996619,-121.042181,0,0,692955558.1,0,0,307980248,0,0,0,0,0,0,0
334,Current R&D,39.23262004,-85.92000875,0,40538325521,15302725.68,0,0,6801211.415,0,0,0,0,0,0,1965981573
335,Current R&D,39.2330649,-76.64679705,0,0,94414214465,0,0,41961873096,0,0,0,0,0,0,0
336,Current R&D,39.26441854,-81.55259479,0,0,73753667.92,0,0,32779407.97,0,0,0,0,0,0,0
337,Current R&D,39.28977399,-94.92073483,0,0,4527096.68,0,0,2012042.969,0,0,0,0,0,0,0
338,Current R&D,39.29647805,-80.31241785,0,0,48422125.5,0,0,21520944.66,0,0,0,0,0,0,0
339,Current R&D,39.33768789,-120.1739235,0,0,5957557.401,0,0,2647803.289,0,0,0,0,0,0,0
340,Current R&D,39.3460383,-83.00667586,0,0,24209281.8,0,0,10759680.8,0,0,0,0,0,0,0
341,Current R&D,39.37057779,-74.59101524,0,0,6096390223,0,0,2709506766,0,0,0,0,0,0,0
342,Current R&D,39.41565965,-77.40820251,0,0,1346632749,0,0,598503443.9,0,0,0,0,0,0,0
343,Current R&D,39.44127753,-75.22379323,0,5766151623,78227466.28,0,0,34767762.79,0,73269198174,0,0,0,2.55624E+11,1.19511E+11
344,Current R&D,39.47032686,-80.1502196,0,0,48519459.56,0,0,21564204.25,0,0,0,0,0,0,0
345,Current R&D,39.47915827,-87.35342652,0,81076651042,82073538.3,0,0,36477128.13,0,94379356217,0,0,0,0,0
346,Current R&D,39.48251861,-75.02780046,0,0,159546845.5,0,0,70909709.12,0,0,0,0,0,0,0
347,Current R&D,39.48888814,-76.95900627,0,0,844828603.3,0,0,375479379.3,0,0,0,0,0,0,0
348,Current R&D,39.49938304,-121.5423692,0,0,687567717.8,0,0,305585652.4,0,0,0,0,0,0,0
349,Current R&D,39.51115924,-76.30331767,0,35720108323,3450878183,0,0,1533723637,0,0,0,0,0,0,0
350,Current R&D,39.52540532,-84.3555768,0,14028232194,13974108.43,0,0,6210714.856,0,0,0,0,0,0,2586817860
351,Current R&D,39.53239408,-119.7972653,0,0,6055533152,0,0,2691348067,0,0,0,0,0,0,0
352,Current R&D,39.55226592,-77.84225273,0,0,2498994526,0,0,1110664234,0,0,0,0,0,0,0
353,Current R&D,39.59350915,-116.7788677,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Current R&D,39.63996319,-79.92776353,0,0,79286442.29,0,0,35238418.8,0,0,0,0,0,0,0
355,Current R&D,39.64851205,-78.80570393,0,0,251409360.9,0,0,111737493.7,0,0,0,0,0,0,0
356,Current R&D,39.71006547,-104.9503094,0,67746035456,89732899977,0,0,39881288879,0,42567015763,0,0,0,0,67257264352
357,Current R&D,39.72560692,-82.59684763,0,0,22033063.57,0,0,9792472.698,0,0,0,0,0,0,0
358,Current R&D,39.75065115,-121.8444552,0,0,1962591649,0,0,872262955.2,0,0,0,0,0,0,0
359,Current R&D,39.75549259,-84.1688282,0,0,9685960638,0,0,4304871395,0,0,0,0,0,0,0
360,Current R&D,39.75680177,-94.8306913,0,2.36096E+11,16884011.73,0,0,7504005.211,0,0,0,0,0,0,6208362863
361,Current R&D,39.77499785,-121.6029511,0,0,220971422.3,0,0,98209521.03,0,0,0,0,0,0,0
362,Current R&D,39.7854341,-89.64277076,0,43510868089,1694953992,0,0,753312885.3,0,0,0,0,0,0,2431608788
363,Current R&D,39.81072634,-86.14564358,0,0,28784944880,0,0,12793308836,0,0,0,0,0,0,0
364,Current R&D,39.8173497,-77.03710611,0,0,545467158.5,0,0,242429848.2,0,0,0,0,0,0,0
365,Current R&D,39.83162441,-84.88927064,0,0,10397010.55,0,0,4620893.576,0,0,0,0,0,0,0
366,Current R&D,39.8450964,-88.935121,0,43510868089,65725869.1,0,0,29211497.38,0,0,0,0,0,2.25E+11,5587526577
367,Current R&D,39.93045,-79.6836566,0,0,152211632.7,0,0,67649614.54,0,0,0,0,0,0,0
368,Current R&D,39.93401385,-77.64343014,0,0,428554810,0,0,190468804.5,0,0,0,0,0,0,0
369,Current R&D,39.93610769,-91.37748154,0,43510868089,27506708.54,0,0,12225203.8,0,0,0,0,0,0,2483345145
370,Current R&D,39.93770523,-83.81225884,0,14028232194,12371753.89,0,0,5498557.284,0,0,0,0,0,0,3880226790
371,Current R&D,39.95397071,-82.01463461,0,0,26780569.91,0,0,11902475.52,0,0,0,0,0,0,0
372,Current R&D,39.95708188,-76.71629786,0,0,2135121125,0,0,948942722.2,0,0,0,0,0,0,0
373,Current R&D,39.97364428,-75.29727721,0,42547965243,2.06706E+11,0,0,91869514470,0,3.08948E+11,0,0,0,0,57892983700
374,Current R&D,39.99217696,-105.1032828,0,0,2724139242,0,0,1210728552,0,0,0,0,0,0,0
375,Current R&D,40.02129778,-82.96922957,0,0,29331383497,0,0,13036170443,0,0,0,0,0,0,0
376,Current R&D,40.02813216,-74.56216663,0,0,807094132.7,0,0,358708503.4,0,0,0,0,0,0,0
377,Current R&D,40.03016401,-105.2377919,0,0,2931881984,0,0,1303058660,0,0,0,0,0,0,0
378,Current R&D,40.03967627,-82.44734408,0,0,20408609.59,0,0,9070493.152,0,0,0,0,0,0,0
379,Current R&D,40.05406616,-80.72748376,0,14853494255,87813913,0,0,39028405.78,0,0,0,0,0,0,1293408930
380,Current R&D,40.08975887,-85.67970521,0,0,62706924.07,0,0,27869744.03,0,0,0,0,0,0,0
381,Current R&D,40.09949081,-76.31242048,0,0,4386483543,0,0,1949548241,0,0,0,0,0,0,0
382,Current R&D,40.09960167,-88.24876806,0,87021736179,1557843971,0,0,692375098.3,0,0,0,0,0,0,0
383,Current R&D,40.11843442,-87.63269034,0,0,106575385.8,0,0,47366838.14,0,0,0,0,0,0,0
384,Current R&D,40.13913174,-79.88372655,0,0,40425635.14,0,0,17966948.95,0,0,0,0,0,0,0
385,Current R&D,40.17079394,-105.0999155,0,0,363595532.7,0,0,161598014.5,0,0,0,0,0,0,0
386,Current R&D,40.19778649,-85.40441217,0,0,30031144.83,0,0,13347175.48,0,0,0,0,0,0,0
387,Current R&D,40.22725545,-74.71922717,0,2883075811,16291629171,0,0,7240724076,0,0,0,0,0,0,4966690291
388,Current R&D,40.24666218,-76.8685722,0,0,9905004541,0,0,4402224241,0,0,0,0,0,0,0
389,Current R&D,40.26782176,-75.6472847,0,0,1233466635,0,0,548207393.5,0,0,0,0,0,0,0
390,Current R&D,40.27589537,-111.7295092,0,0,8129772183,0,0,3613232081,0,0,0,0,0,0,0
391,Current R&D,40.28642924,-74.57995103,0,0,1589339045,0,0,706372908.8,0,0,0,0,0,0,0
392,Current R&D,40.3008146,-78.89222086,0,0,253512351.1,0,0,112672156,0,0,0,0,0,0,0
393,Current R&D,40.34918156,-76.40483895,0,0,654765746.1,0,0,291006998.3,0,0,0,0,0,0,0
394,Current R&D,40.36311189,-75.9493692,0,0,6244684145,0,0,2775415176,0,0,0,0,0,0,0
395,Current R&D,40.37673,-80.61897797,0,14028232194,29234195.36,0,0,12992975.71,0,0,0,0,0,0,2793763288
396,Current R&D,40.397779,-95.658046,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Current R&D,40.40571082,-104.7333626,0,0,1943292633,0,0,863685614.6,0,0,0,0,0,0,0
398,Current R&D,40.42698936,-86.88536657,0,40538325521,579200070.6,0,0,257422253.6,0,0,0,0,0,0,54530120482
399,Current R&D,40.45740886,-79.95063362,0,21273982621,22226551153,0,0,9878467179,0,0,0,0,0,0,4966690291
400,Current R&D,40.46601918,-86.14401175,0,0,67830089.62,0,0,30146706.5,0,0,0,0,0,0,0
401,Current R&D,40.48586982,-78.39236418,0,0,251353438.3,0,0,111712639.3,0,0,0,0,0,0,0
402,Current R&D,40.49266207,-81.44526386,0,0,24634356.98,0,0,10948603.1,0,0,0,0,0,0,0
403,Current R&D,40.49343745,-88.97887959,0,0,1090701221,0,0,484756098.4,0,0,0,0,0,0,0
404,Current R&D,40.49876005,-105.058524,0,0,3365688425,0,0,1495861522,0,0,0,0,0,0,0
405,Current R&D,40.50380694,-110.3338202,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Current R&D,40.53926945,-112.2994268,0,0,86724082.56,0,0,38544036.69,0,0,0,0,0,0,0
407,Current R&D,40.54391391,-85.66185015,0,0,18998516.08,0,0,8443784.926,0,0,0,0,0,0,0
408,Current R&D,40.57563028,-122.3613723,0,0,2655316575,0,0,1180140700,0,0,0,0,0,0,0
409,Current R&D,40.58011168,-83.11366575,0,0,18709975.83,0,0,8315544.813,0,0,0,0,0,0,0
410,Current R&D,40.63802168,-111.9269069,0,6992991886,25193639314,0,0,11197173028,0,80549891367,0,0,0,0,67257264352
411,Current R&D,40.64450902,-80.57044741,0,28056464387,15758620.5,0,0,7003831.333,0,8860102829,0,0,0,3.86549E+11,10605953225
412,Current R&D,40.64704127,-75.43406804,0,0,14444027773,0,0,6419567899,0,0,0,0,0,0,0
413,Current R&D,40.6594457,-76.20101201,0,0,124860744.4,0,0,55493664.18,0,0,0,0,0,0,0
414,Current R&D,40.70114555,-89.58579417,0,43510868089,1144510007,0,0,508671114.3,0,0,0,0,0,0,9933380581
415,Current R&D,40.7067798,-99.07246655,0,0,45389070.56,0,0,20172920.25,0,0,0,0,0,0,0
416,Current R&D,40.71580874,-73.96816066,0,35840674196,5.89784E+11,0,0,2.62126E+11,0,98770885445,0,0,0,0,80450035436
417,Current R&D,40.74071311,-84.12044482,1.07724E+11,42084696581,33341730.36,0,0,14818546.83,0,71266044491,0,0,0,0,2.75834E+11
418,Current R&D,40.75336734,-82.53010947,0,0,54249594.92,0,0,24110931.07,0,0,0,0,0,0,0
419,Current R&D,40.77709953,-124.1697449,0,0,827338542.3,0,0,367706018.8,0,0,0,0,0,0,0
420,Current R&D,40.79207528,-76.51528901,0,0,120076240.3,0,0,53367217.91,0,0,0,0,0,0,0
421,Current R&D,40.79837979,-77.86006509,0,0,1291296135,0,0,573909393.3,0,0,0,0,0,0,0
422,Current R&D,40.80815326,-96.68084746,51829268293,2.30585E+11,1816051785,0,0,807134126.6,0,0,0,0,0,0,74327821259
423,Current R&D,40.82038449,-81.92811738,0,0,9187688.6,0,0,4083417.156,0,0,0,0,0,0,0
424,Current R&D,40.82862562,-81.42980681,0,14028232194,983731765.4,0,0,437214117.9,0,38522186211,0,0,0,0,0
425,Current R&D,40.86627677,-79.92255101,0,21273982621,78750468.75,0,0,35000208.33,0,0,0,0,0,0,14486180014
426,Current R&D,40.91477131,-124.0902056,0,0,454409889.6,0,0,201959950.9,0,0,0,0,0,0,0
427,Current R&D,40.91483039,-81.09586957,0,0,8821426.785,0,0,3920634.127,0,0,0,0,0,0,0
428,Current R&D,40.92598149,-98.35536029,5081300813,1.15292E+11,48151266.92,0,0,21400563.08,0,0,0,0,0,0,6739244577
429,Current R&D,40.942039,-90.35606425,1.26016E+11,43510868089,29409663.64,0,0,13070961.62,0,0,0,0,0,0,1.67133E+11
430,Current R&D,40.98207841,-75.98036386,0,0,213229118.5,0,0,94768497.1,0,0,0,0,0,0,0
431,Current R&D,40.99041504,-76.87576309,0,0,194530877.3,0,0,86458167.7,0,0,0,0,0,0,0
432,Current R&D,41.01897451,-76.40431513,0,0,285247796.5,0,0,126776798.4,0,0,0,0,0,0,0
433,Current R&D,41.02030975,-75.21042934,0,21273982621,739830848.3,0,0,328813710.4,0,0,0,0,0,0,1117505315
434,Current R&D,41.05221739,-83.63918891,0,0,29475213.17,0,0,13100094.74,0,0,0,0,0,0,0
435,Current R&D,41.06626469,-81.49284125,0,0,3747859653,0,0,1665715401,0,0,0,0,0,0,0
436,Current R&D,41.10016419,-85.13827724,0,40538325521,2035908125,0,0,904848055.5,0,0,0,0,0,0,9829907867
437,Current R&D,41.12,-94.36,6097560976,0,0,0,0,0,0,0,0,0,0,0,8087093492
438,Current R&D,41.14061668,-104.8062547,27439024390,7667388807,558333618.5,0,0,248148274.9,0,20031536830,0,0,0,0,50619418942
439,Current R&D,41.14076431,-111.9860712,0,3496495943,3832052253,0,0,1703134335,0,0,0,0,0,0,0
440,Current R&D,41.14462884,-80.68116883,0,0,759362134.5,0,0,337494282,0,0,0,0,0,0,0
441,Current R&D,41.15168401,-87.86324802,0,87021736179,191493099.6,0,0,85108044.26,0,1.00158E+11,0,0,0,0,95996810773
442,Current R&D,41.16905261,-74.54656516,0,0,840012605.1,0,0,373338935.6,0,0,0,0,0,0,0
443,Current R&D,41.2347002,-96.03366774,0,0,7367871640,0,0,3274609618,0,0,0,0,0,0,0
444,Current R&D,41.23541058,-73.30904934,0,1093940300,25036826079,0,0,11127478257,0,0,0,0,0,0,0
445,Current R&D,41.24720263,-77.00334921,0,0,445442177,0,0,197974300.9,0,0,0,0,0,0,0
446,Current R&D,41.24954525,-85.83284208,0,0,58872373.96,0,0,26165499.54,0,0,0,0,0,0,0
447,Current R&D,41.261142,-110.806321,0,0,0,0,0,0,0,1309754331,0,0,0,0,0
448,Current R&D,41.3104677,-121.4427313,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Current R&D,41.31636377,-105.6044974,0,0,85907915.91,0,0,38181295.96,0,0,0,0,0,0,0
450,Current R&D,41.3346244,-89.11981456,0,0,65290934.72,0,0,29018193.21,0,0,0,0,0,0,0
451,Current R&D,41.35044272,-75.78320497,0,0,6129199893,0,0,2724088841,0,0,0,0,0,0,0
452,Current R&D,41.37022629,-72.78153317,0,0,22403131408,0,0,9956947292,0,0,0,0,0,0,0
453,Current R&D,41.37534178,-83.64988699,0,0,5711052.496,0,0,2538245.554,0,0,0,0,0,0,0
454,Current R&D,41.39816754,-72.07287644,0,0,1683469841,0,0,748208818.3,0,0,0,0,0,1.31857E+11,0
455,Current R&D,41.40450418,-82.16152321,0,0,288945278.5,0,0,128420123.8,0,0,0,0,0,0,0
456,Current R&D,41.42069383,-82.67951531,0,0,22677527.96,0,0,10078901.32,0,0,0,0,0,1.85879E+11,0
457,Current R&D,41.4273738,-78.5609398,0,21273982621,0,0,0,0,0,0,0,0,0,0,745003543.6
458,Current R&D,41.44259146,-81.60434848,0,28056464387,31485930191,2.22222E+11,0,13993746752,0,0,0,0,0,2.51473E+11,3880226790
459,Current R&D,41.44505338,-74.39384306,0,0,945783665.7,0,0,420348295.9,0,0,0,0,0,0,0
460,Current R&D,41.45527138,-73.42491723,0,0,4118818853,0,0,1830586157,0,0,0,0,0,0,0
461,Current R&D,41.51745917,-90.51312374,0,0,416771174.1,0,0,185231632.9,0,0,0,0,0,0,0
462,Current R&D,41.52535356,-99.17519733,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Current R&D,41.54,-109.13,28455284553,0,0,0,0,0,0,0,0,0,0,0,37739769629
464,Current R&D,41.54667858,-92.6445543,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Current R&D,41.54912263,-73.03953582,0,0,1935198261,0,0,860088116.1,0,0,0,0,0,0,0
466,Current R&D,41.55319803,-73.98279496,0,0,8261840629,0,0,3671929168,0,0,0,0,0,4.2278E+11,0
467,Current R&D,41.61891626,-93.65699194,0,2.0328E+11,6393082690,0,0,2841370085,0,0,0,0,0,0,3880226790
468,Current R&D,41.63920725,-83.61374498,0,42084696581,3800304577,2.22222E+11,0,1689024256,0,1.34057E+11,0,0,0,0,5.89794E+11
469,Current R&D,41.65933058,-85.92590797,0,0,687690032.8,0,0,305640014.6,0,0,0,0,0,0,0
470,Current R&D,41.67450251,-86.82074196,0,0,153815148.9,0,0,68362288.41,0,0,0,0,0,0,0
471,Current R&D,41.67528364,-70.93835619,0,0,1542129276,0,0,685390789.4,0,0,0,0,0,0,0
472,Current R&D,41.68115814,-91.55937965,0,0,1348416042,0,0,599296018.6,0,0,0,0,0,0,0
473,Current R&D,41.70168243,-70.3851915,0,3929841968,3442307656,0,0,1529914514,0,0,0,0,0,0,0
474,Current R&D,41.71424081,-86.21332738,0,0,1027643077,0,0,456730256.4,0,0,0,0,0,0,0
475,Current R&D,41.72456267,-111.834849,0,0,251475179.1,0,0,111766746.3,0,0,0,0,0,0,0
476,Current R&D,41.73215191,-102.6829634,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Current R&D,41.74018473,-72.69928942,0,0,24469296153,0,0,10875242735,0,0,0,0,0,0,0
478,Current R&D,41.77675362,-71.39741362,0,1238636694,27407779047,0,0,12181235132,0,0,0,0,0,0,0
479,Current R&D,41.780163,-107.109511,0,0,0,0,0,0,0,34669967590,0,0,0,0,0
480,Current R&D,41.82638494,-87.89856991,0,1.30533E+11,3.06506E+11,2.22222E+11,0,1.36225E+11,0,2.36988E+11,0,0,0,0,1.28254E+12
481,Current R&D,41.84051645,-73.09596436,0,0,149207319.7,0,0,66314364.33,0,0,0,0,0,0,0
482,Current R&D,41.84130073,-90.20538954,0,0,76608185.71,0,0,34048082.54,0,0,0,0,0,4.03389E+11,0
483,Current R&D,41.92023213,-83.38863745,0,0,45069637.96,0,0,20030950.2,0,0,0,0,0,0,0
484,Current R&D,41.94076134,-84.01031815,0,0,25091937.91,0,0,11151972.41,0,0,0,0,0,0,0
485,Current R&D,41.9468932,-74.01582204,0,0,143567740,0,0,63807884.43,0,0,0,0,0,0,0
486,Current R&D,41.95156394,-88.7260266,0,0,228494779.7,0,0,101553235.4,0,0,0,0,0,0,0
487,Current R&D,41.99866355,-91.66172734,0,0,580375461.7,0,0,257944649.7,0,0,0,0,0,1.282E+11,0
488,Current R&D,42.02834529,-93.63249542,51829268293,1.0164E+11,35012958.65,0,0,15561314.96,0,0,0,0,0,0,68740294682
489,Current R&D,42.06643698,-86.46550107,0,0,152952751.1,0,0,67979000.49,0,0,0,0,0,1.62589E+11,0
490,Current R&D,42.08557134,-80.11421282,0,42547965243,648463084.3,2.22222E+11,0,288205815.3,0,0,0,0,0,0,3104181432
